Round, Client Index, Execution Time (s)
121, 0, 15.0846
121, 1, 33.0971
121, 2, 44.1407
122, 0, 7.2761
122, 1, 18.2414
122, 2, 33.1522
123, 0, 31.9444
123, 1, 7.8617
123, 2, 25.6410
124, 0, 24.5552
124, 1, 9.1857
124, 2, 17.3913
125, 0, 17.6155
125, 1, 6.5333
125, 2, 25.7841
126, 0, 11.0696
126, 1, 19.1397
126, 2, 25.3132
127, 0, 26.7206
127, 1, 19.4667
127, 2, 7.4620
128, 0, 15.1255
128, 1, 23.3441
128, 2, 31.3449
129, 0, 29.9536
129, 1, 15.4170
129, 2, 7.4533
130, 0, 33.9176
130, 1, 16.1413
130, 2, 7.9980
131, 0, 16.1695
131, 1, 23.4552
131, 2, 34.6074
132, 0, 27.4596
132, 1, 12.1427
132, 2, 19.3525
133, 0, 18.0040
133, 1, 25.2271
133, 2, 33.4711
134, 0, 15.6081
134, 1, 30.3182
134, 2, 37.5950
135, 0, 8.7873
135, 1, 30.7035
135, 2, 15.9149
136, 0, 34.0399
136, 1, 12.4862
136, 2, 18.8488
137, 0, 26.4750
137, 1, 11.5634
137, 2, 33.6187
138, 0, 41.3111
138, 1, 18.3453
138, 2, 29.3565
139, 0, 20.3538
139, 1, 26.5757
139, 2, 12.2426
140, 0, 26.4170
140, 1, 40.9219
140, 2, 8.7553
141, 0, 23.3077
141, 1, 8.3369
141, 2, 34.3932
142, 0, 23.2074
142, 1, 15.1156
142, 2, 31.1024
143, 0, 19.0197
143, 1, 26.2139
143, 2, 7.2633
144, 0, 7.3351
144, 1, 33.5804
144, 2, 21.7840
145, 0, 31.1437
145, 1, 22.9329
145, 2, 8.0075
146, 0, 27.5823
146, 1, 15.7727
146, 2, 8.6217
147, 0, 8.0285
147, 1, 23.0266
147, 2, 30.2685
148, 0, 19.4948
148, 1, 26.6881
148, 2, 11.6321
149, 0, 21.0680
149, 1, 6.5166
149, 2, 28.3942
150, 0, 23.3920
150, 1, 7.3726
150, 2, 15.5198
151, 0, 19.9120
151, 1, 12.6679
151, 2, 28.1115
152, 0, 12.8113
152, 1, 27.3052
152, 2, 34.5027
153, 0, 8.8143
153, 1, 30.6314
153, 2, 23.4267
154, 0, 38.0411
154, 1, 30.0940
154, 2, 12.2071
155, 0, 31.4085
155, 1, 19.5002
155, 2, 11.5297
156, 0, 27.0260
156, 1, 7.8735
156, 2, 18.8518
157, 0, 18.3610
157, 1, 41.3586
157, 2, 33.5127
158, 0, 19.1158
158, 1, 26.4246
158, 2, 7.1947
159, 0, 11.2835
159, 1, 31.3701
159, 2, 23.2714
160, 0, 30.1290
160, 1, 38.0219
160, 2, 15.1496
161, 0, 30.6511
161, 1, 45.2741
161, 2, 18.6070
162, 0, 15.9618
162, 1, 42.0002
162, 2, 22.6524
163, 0, 9.7393
163, 1, 16.8768
163, 2, 31.3662
164, 0, 23.2748
164, 1, 7.2176
164, 2, 15.3234
165, 0, 8.6302
165, 1, 26.6980
165, 2, 14.8297
166, 0, 11.5906
166, 1, 27.6819
166, 2, 35.2105
167, 0, 18.8934
167, 1, 27.4886
167, 2, 6.4383
168, 0, 24.7878
168, 1, 32.7989
168, 2, 12.1045
169, 0, 35.2849
169, 1, 16.4209
169, 2, 28.4184
170, 0, 16.9083
170, 1, 42.3122
170, 2, 25.9463
171, 0, 28.4453
171, 1, 9.2959
171, 2, 40.9991
172, 0, 15.8217
172, 1, 8.3728
172, 2, 27.9957
173, 0, 15.4628
173, 1, 8.8998
173, 2, 31.9061
174, 0, 7.9690
174, 1, 21.5796
174, 2, 36.7326
175, 0, 34.8057
175, 1, 19.8117
175, 2, 11.9476
176, 0, 17.4592
176, 1, 9.4936
176, 2, 35.4178
177, 0, 23.3695
177, 1, 15.4720
177, 2, 29.7906
178, 0, 7.4697
178, 1, 15.5930
178, 2, 26.5834
179, 0, 39.6711
179, 1, 21.9322
179, 2, 14.7869
180, 0, 33.3140
180, 1, 44.3719
180, 2, 18.5278
181, 0, 18.1442
181, 1, 26.0882
181, 2, 40.7298
182, 0, 11.3329
182, 1, 40.9877
182, 2, 29.0919
183, 0, 14.6777
183, 1, 25.8019
183, 2, 33.0297
184, 0, 15.3037
184, 1, 34.3657
184, 2, 27.1813
185, 0, 17.9913
185, 1, 32.9653
185, 2, 45.0727
186, 0, 29.3508
186, 1, 21.4577
186, 2, 6.3294
187, 0, 16.1791
187, 1, 8.2466
187, 2, 23.4312
188, 0, 8.8768
188, 1, 24.2209
188, 2, 16.9969
189, 0, 15.6324
189, 1, 42.3856
189, 2, 27.5244
190, 0, 12.5283
190, 1, 37.5161
190, 2, 30.2841
191, 0, 22.8501
191, 1, 30.9361
191, 2, 15.6596
192, 0, 15.1682
192, 1, 33.1468
192, 2, 41.3489
193, 0, 15.6930
193, 1, 35.6048
193, 2, 23.5814
194, 0, 36.3877
194, 1, 18.2130
194, 2, 30.1292
195, 0, 15.0835
195, 1, 23.3820
195, 2, 30.6988
196, 0, 30.1899
196, 1, 44.9088
196, 2, 18.1825
197, 0, 26.8717
197, 1, 7.6418
197, 2, 15.8202
198, 0, 17.4269
198, 1, 6.3471
198, 2, 29.2842
199, 0, 25.9824
199, 1, 13.9950
199, 2, 6.7401
200, 0, 11.2763
200, 1, 18.5402
200, 2, 26.7667
