Round, Client Index, Execution Time (s)
25, 4, 8.8625
25, 5, 21.5152
25, 6, 31.0414
25, 7, 61.7619
26, 0, 85.4112
26, 1, 22.3131
26, 2, 67.3503
26, 3, 33.7392
26, 4, 52.3130
26, 5, 13.4884
26, 6, 45.5458
26, 7, 74.9248
27, 0, 15.5020
27, 1, 62.5937
27, 2, 72.2072
27, 3, 53.6457
27, 4, 83.5850
27, 5, 36.3949
27, 6, 28.5964
27, 7, 43.2011
28, 0, 8.9288
28, 1, 43.1100
28, 2, 75.8829
28, 3, 50.7079
28, 4, 85.6257
28, 5, 23.7716
28, 6, 62.6815
28, 7, 36.3333
29, 0, 86.6594
29, 1, 52.2516
29, 2, 45.4110
29, 3, 34.8991
29, 4, 9.1315
29, 5, 67.2676
29, 6, 79.0866
29, 7, 22.3929
30, 0, 31.6359
30, 1, 72.2742
30, 2, 18.8515
30, 3, 51.9980
30, 4, 62.6793
30, 5, 40.5055
30, 6, 11.9442
30, 7, 79.9726
31, 0, 70.6084
31, 1, 59.3461
31, 2, 25.4890
31, 3, 92.7501
31, 4, 47.5227
31, 5, 10.6274
31, 6, 35.0156
31, 7, 83.8825
32, 0, 83.2101
32, 1, 42.5837
32, 2, 64.3876
32, 3, 71.9715
32, 4, 18.8537
32, 5, 57.4840
32, 6, 31.9122
32, 7, 9.0843
33, 0, 22.5741
33, 1, 62.7927
33, 2, 53.8791
33, 3, 35.7602
33, 4, 42.5108
33, 5, 14.8908
33, 6, 75.3556
33, 7, 87.3132
34, 0, 50.6394
34, 1, 28.1985
34, 2, 66.2366
34, 3, 88.6015
34, 4, 78.9059
34, 5, 59.4605
34, 6, 14.9351
34, 7, 40.0607
35, 0, 61.7861
35, 1, 68.5335
35, 2, 13.0230
35, 3, 79.8740
35, 4, 87.5460
35, 5, 39.7669
35, 6, 52.8759
35, 7, 24.8296
36, 0, 83.9358
36, 1, 7.4525
36, 2, 30.9944
36, 3, 68.9083
36, 4, 20.5507
36, 5, 61.2029
36, 6, 40.5202
36, 7, 52.3131
37, 0, 52.5044
37, 1, 42.8867
37, 2, 82.1581
37, 3, 15.9702
37, 4, 70.8725
37, 5, 30.8762
37, 6, 7.0263
37, 7, 63.2021
38, 0, 52.5933
38, 1, 31.1142
38, 2, 23.5003
38, 3, 43.7549
38, 4, 75.4423
38, 5, 62.1845
38, 6, 12.2762
38, 7, 90.4604
39, 0, 48.6404
39, 1, 27.7528
39, 2, 17.2240
39, 3, 68.2942
39, 4, 83.4075
39, 5, 7.6754
39, 6, 61.2610
39, 7, 36.6080
40, 0, 15.2325
40, 1, 62.8634
40, 2, 45.6183
40, 3, 28.3905
40, 4, 55.2306
40, 5, 87.0024
40, 6, 35.1549
40, 7, 74.2501
41, 0, 56.9375
41, 1, 21.4087
41, 2, 31.9380
41, 3, 74.9902
41, 4, 8.8721
41, 5, 43.8054
41, 6, 63.7083
41, 7, 84.5489
42, 0, 35.9247
42, 1, 47.2694
42, 2, 88.8123
42, 3, 54.0223
42, 4, 28.2705
42, 5, 65.8164
42, 6, 76.2517
42, 7, 15.1244
43, 0, 73.0624
43, 1, 63.3874
43, 2, 48.8453
43, 3, 84.8945
43, 4, 33.8973
43, 5, 56.4342
43, 6, 12.0242
43, 7, 25.0678
44, 0, 12.5979
44, 1, 53.8763
44, 2, 44.2262
44, 3, 80.8913
44, 4, 62.7341
44, 5, 73.2471
44, 6, 25.6583
44, 7, 32.4024
45, 0, 22.2445
45, 1, 88.0620
45, 2, 69.8059
45, 3, 13.3883
45, 4, 45.1930
45, 5, 32.6690
45, 6, 81.2391
45, 7, 54.7762
46, 0, 41.2633
46, 1, 64.3815
46, 2, 29.8574
46, 3, 76.2360
46, 4, 22.2861
46, 5, 9.0187
46, 6, 51.8008
46, 7, 85.8046
47, 0, 10.5607
47, 1, 38.6907
47, 2, 86.2753
47, 3, 26.8528
47, 4, 58.8239
47, 5, 47.5447
47, 6, 17.3163
47, 7, 73.6651
48, 0, 77.1603
48, 1, 90.3496
48, 2, 12.9820
48, 3, 50.3382
48, 4, 19.7966
48, 5, 39.0946
48, 6, 65.2372
48, 7, 30.2453
49, 0, 50.9151
49, 1, 41.3124
49, 2, 85.5143
49, 3, 15.0153
49, 4, 34.5376
49, 5, 72.3714
49, 6, 26.9039
49, 7, 59.7667
50, 0, 27.9684
50, 1, 54.1659
50, 2, 13.0571
50, 3, 34.8458
50, 4, 87.5278
50, 5, 63.7330
50, 6, 76.2684
50, 7, 43.6941
51, 0, 53.4180
51, 1, 79.6950
51, 2, 63.9484
51, 3, 34.4190
51, 4, 70.7809
51, 5, 9.5634
51, 6, 42.1110
51, 7, 21.3692
52, 0, 79.3739
52, 1, 56.8285
52, 2, 31.9467
52, 3, 90.7444
52, 4, 43.7793
52, 5, 64.4271
52, 6, 10.5416
52, 7, 23.1205
53, 0, 23.6934
53, 1, 34.1848
53, 2, 85.8366
53, 3, 10.4772
53, 4, 40.9165
53, 5, 65.4723
53, 6, 74.4571
53, 7, 53.6345
54, 0, 9.5381
54, 1, 73.1147
54, 2, 40.8176
54, 3, 28.9109
54, 4, 65.4193
54, 5, 54.0823
54, 6, 16.2712
54, 7, 83.6504
55, 0, 69.7148
55, 1, 84.2079
55, 2, 24.5650
55, 3, 46.5435
55, 4, 15.0317
55, 5, 37.6933
55, 6, 77.3334
55, 7, 57.8996
56, 0, 37.7816
56, 1, 79.8050
56, 2, 62.3036
56, 3, 9.7199
56, 4, 87.4229
56, 5, 22.9057
56, 6, 69.2026
56, 7, 50.4339
57, 0, 27.2334
57, 1, 60.9585
57, 2, 16.7578
57, 3, 74.0899
57, 4, 9.1107
57, 5, 85.4129
57, 6, 39.1166
57, 7, 54.1252
58, 0, 15.0605
58, 1, 40.5113
58, 2, 48.1406
58, 3, 71.7229
58, 4, 24.7734
58, 5, 31.6227
58, 6, 58.6102
58, 7, 83.7009
59, 0, 43.7137
59, 1, 82.1609
59, 2, 31.7946
59, 3, 12.8133
59, 4, 88.9442
59, 5, 56.8259
59, 6, 24.1674
59, 7, 71.6919
60, 0, 37.7788
60, 1, 77.2971
60, 2, 49.6179
60, 3, 57.2283
60, 4, 26.4903
60, 5, 86.3277
60, 6, 13.2281
60, 7, 66.7998
61, 0, 23.2462
61, 1, 74.3382
61, 2, 90.8022
61, 3, 11.4791
61, 4, 83.1835
61, 5, 48.5889
61, 6, 61.2199
61, 7, 38.1348
62, 0, 57.9492
62, 1, 7.8428
62, 2, 35.8578
62, 3, 46.3208
62, 4, 82.5534
62, 5, 20.8676
62, 6, 89.3687
62, 7, 69.8125
63, 0, 39.1963
63, 1, 12.2354
63, 2, 91.3326
63, 3, 76.3043
63, 4, 51.7423
63, 5, 19.7909
63, 6, 65.0344
63, 7, 28.6022
64, 0, 57.4835
64, 1, 13.4819
64, 2, 64.3255
64, 3, 85.0169
64, 4, 23.9282
64, 5, 47.8790
64, 6, 73.2007
64, 7, 35.2358
65, 0, 12.2395
65, 1, 32.9478
65, 2, 59.2586
65, 3, 71.9699
65, 4, 25.3787
65, 5, 80.8129
65, 6, 47.8497
65, 7, 91.2899
66, 0, 89.0178
66, 1, 12.3516
66, 2, 19.2741
66, 3, 46.8331
66, 4, 34.1996
66, 5, 59.9472
66, 6, 70.4920
66, 7, 79.4135
67, 0, 36.5107
67, 1, 88.0208
67, 2, 53.7215
67, 3, 75.4332
67, 4, 60.5317
67, 5, 46.1447
67, 6, 11.5032
67, 7, 24.6219
68, 0, 35.1343
68, 1, 82.3824
68, 2, 22.5422
68, 3, 63.8580
68, 4, 42.0238
68, 5, 14.9617
68, 6, 53.3402
68, 7, 72.7695
69, 0, 20.5521
69, 1, 54.3499
69, 2, 61.1177
69, 3, 29.6060
69, 4, 12.9248
69, 5, 44.6882
69, 6, 84.7666
69, 7, 71.6300
70, 0, 19.1820
70, 1, 31.8090
70, 2, 77.9346
70, 3, 62.9317
70, 4, 43.8125
70, 5, 10.2104
70, 6, 55.2709
70, 7, 88.6034
71, 0, 78.5301
71, 1, 44.1464
71, 2, 85.3050
71, 3, 54.6691
71, 4, 36.5620
71, 5, 15.1542
71, 6, 65.9507
71, 7, 24.7246
72, 0, 31.3449
72, 1, 10.4987
72, 2, 73.1663
72, 3, 20.0926
72, 4, 80.8006
72, 5, 66.3683
72, 6, 40.3999
72, 7, 53.6307
73, 0, 83.6962
73, 1, 23.2061
73, 2, 11.3940
73, 3, 71.0092
73, 4, 61.2282
73, 5, 29.9592
73, 6, 40.4397
73, 7, 48.0614
74, 0, 53.8002
74, 1, 47.0496
74, 2, 26.9598
74, 3, 34.5385
74, 4, 84.3184
74, 5, 62.7728
74, 6, 15.6211
74, 7, 72.3781
75, 0, 64.8225
75, 1, 29.8518
75, 2, 80.6284
75, 3, 71.7209
75, 4, 42.6141
75, 5, 8.0251
75, 6, 53.3177
75, 7, 19.9662
76, 0, 84.2813
76, 1, 47.2660
76, 2, 36.6306
76, 3, 9.6511
76, 4, 22.1511
76, 5, 69.0094
76, 6, 59.2477
76, 7, 29.7658
77, 0, 11.1346
77, 1, 44.9176
77, 2, 37.3070
77, 3, 59.8683
77, 4, 24.0369
77, 5, 78.1287
77, 6, 66.6864
77, 7, 87.9675
78, 0, 77.3512
78, 1, 36.1176
78, 2, 70.5576
78, 3, 22.8934
78, 4, 60.0752
78, 5, 86.3747
78, 6, 15.2763
78, 7, 47.4080
79, 0, 81.0272
79, 1, 61.4437
79, 2, 68.4004
79, 3, 51.7275
79, 4, 29.8049
79, 5, 22.2062
79, 6, 41.1070
79, 7, 8.9858
80, 0, 26.5546
80, 1, 7.8005
80, 2, 71.5610
80, 3, 48.3967
80, 4, 17.7457
80, 5, 33.3062
80, 6, 60.9835
80, 7, 84.8102
81, 0, 58.0307
81, 1, 11.4919
81, 2, 33.4925
81, 3, 67.7380
81, 4, 46.0804
81, 5, 75.4088
81, 6, 86.0254
81, 7, 24.6681
82, 0, 19.5841
82, 1, 33.2104
82, 2, 65.4926
82, 3, 83.8775
82, 4, 8.8702
82, 5, 57.8064
82, 6, 48.2086
82, 7, 76.9562
83, 0, 92.3362
83, 1, 28.8236
83, 2, 75.5403
83, 3, 13.6676
83, 4, 40.7004
83, 5, 64.9729
83, 6, 51.9757
83, 7, 84.5070
84, 0, 69.1741
84, 1, 58.6084
84, 2, 89.7214
84, 3, 30.2916
84, 4, 45.3000
84, 5, 82.0527
84, 6, 18.2910
84, 7, 6.9005
85, 0, 79.6931
85, 1, 11.1597
85, 2, 50.8331
85, 3, 89.3108
85, 4, 38.0449
85, 5, 22.8480
85, 6, 67.7442
85, 7, 58.5431
86, 0, 9.9569
86, 1, 60.1906
86, 2, 90.7320
86, 3, 79.2525
86, 4, 67.2292
86, 5, 33.8175
86, 6, 46.4726
86, 7, 24.8962
87, 0, 27.8427
87, 1, 15.1694
87, 2, 81.5227
87, 3, 90.7087
87, 4, 38.4967
87, 5, 60.2478
87, 6, 48.2215
87, 7, 73.6903
88, 0, 34.8175
88, 1, 55.9171
88, 2, 81.9582
88, 3, 24.9518
88, 4, 43.8768
88, 5, 71.2910
88, 6, 13.2307
88, 7, 89.6052
89, 0, 77.2129
89, 1, 46.3250
89, 2, 19.9709
89, 3, 53.1879
89, 4, 63.9060
89, 5, 86.3465
89, 6, 34.9519
89, 7, 7.7642
90, 0, 11.6915
90, 1, 92.0327
90, 2, 41.4728
90, 3, 28.1176
90, 4, 21.2894
90, 5, 67.2148
90, 6, 79.3572
90, 7, 56.6769
91, 0, 51.8142
91, 1, 35.1768
91, 2, 74.1281
91, 3, 61.5082
91, 4, 42.7961
91, 5, 15.1657
91, 6, 86.0855
91, 7, 28.3028
92, 0, 20.9551
92, 1, 42.7429
92, 2, 30.6533
92, 3, 68.4462
92, 4, 86.6874
92, 5, 79.8742
92, 6, 57.8633
92, 7, 8.0977
93, 0, 24.3850
93, 1, 62.9571
93, 2, 33.2964
93, 3, 80.9250
93, 4, 13.0118
93, 5, 53.3420
93, 6, 73.3709
93, 7, 46.5862
94, 0, 77.8070
94, 1, 11.4948
94, 2, 47.6807
94, 3, 90.9307
94, 4, 71.0140
94, 5, 26.6335
94, 6, 58.3390
94, 7, 38.6592
95, 0, 19.0139
95, 1, 83.8352
95, 2, 25.7810
95, 3, 45.8640
95, 4, 71.7910
95, 5, 58.5159
95, 6, 11.3462
95, 7, 36.2481
96, 0, 24.6131
96, 1, 71.7557
96, 2, 37.0833
96, 3, 52.2450
96, 4, 81.3646
96, 5, 13.2812
96, 6, 62.8141
96, 7, 44.4834
97, 0, 27.8270
97, 1, 88.7242
97, 2, 75.4888
97, 3, 48.2130
97, 4, 39.2374
97, 5, 20.2164
97, 6, 60.1017
97, 7, 10.5785
98, 0, 53.4058
98, 1, 32.9731
98, 2, 8.0924
98, 3, 64.1248
98, 4, 89.5360
98, 5, 77.5846
98, 6, 17.7638
98, 7, 44.4679
99, 0, 68.7817
99, 1, 48.5515
99, 2, 28.3096
99, 3, 76.4828
99, 4, 37.2980
99, 5, 89.1609
99, 6, 58.3196
99, 7, 15.1603
100, 0, 19.6296
100, 1, 48.9132
100, 2, 60.7931
100, 3, 80.2248
100, 4, 32.2716
100, 5, 42.0706
100, 6, 71.3811
100, 7, 11.8244
101, 0, 48.6114
101, 1, 71.8376
101, 2, 93.2869
101, 3, 20.6256
101, 4, 60.4036
101, 5, 35.4595
101, 6, 80.7098
101, 7, 10.9564
102, 0, 21.9323
102, 1, 11.4543
102, 2, 85.1271
102, 3, 35.1585
102, 4, 47.8508
102, 5, 56.7201
102, 6, 66.3398
102, 7, 73.1279
103, 0, 22.7825
103, 1, 70.6836
103, 2, 82.2394
103, 3, 36.3065
103, 4, 59.7413
103, 5, 12.9681
103, 6, 51.6672
103, 7, 89.1664
104, 0, 56.6780
104, 1, 7.2577
104, 2, 29.0064
104, 3, 17.2776
104, 4, 70.2935
104, 5, 36.7800
104, 6, 82.6517
104, 7, 45.9062
105, 0, 11.2518
105, 1, 52.8185
105, 2, 77.3502
105, 3, 26.4294
105, 4, 39.9713
105, 5, 98.0334
105, 6, 88.4379
105, 7, 65.3582
106, 0, 71.4576
106, 1, 32.8644
106, 2, 113.3248
106, 3, 85.5697
106, 4, 94.8925
106, 5, 44.4309
106, 6, 16.3107
106, 7, 56.7833
107, 0, 34.9268
107, 1, 18.8525
107, 2, 44.5774
107, 3, 58.9759
107, 4, 104.4340
107, 5, 89.3948
107, 6, 112.8450
107, 7, 72.5533
108, 0, 39.5319
108, 1, 27.8470
108, 2, 106.0830
108, 3, 53.3522
108, 4, 76.3925
108, 5, 92.0912
108, 6, 18.3000
108, 7, 68.3425
109, 0, 13.1309
109, 1, 75.1098
109, 2, 24.8138
109, 3, 39.1847
109, 4, 56.8210
109, 5, 47.4213
109, 6, 90.8784
109, 7, 104.8853
110, 0, 30.1375
110, 1, 48.6656
110, 2, 87.1600
110, 3, 18.1432
110, 4, 62.0252
110, 5, 9.6558
110, 6, 76.5142
110, 7, 101.0888
111, 0, 27.7372
111, 1, 93.7837
111, 2, 78.6304
111, 3, 64.7518
111, 4, 112.0400
111, 5, 40.6400
111, 6, 56.3632
111, 7, 16.0268
112, 0, 94.8889
112, 1, 67.9689
112, 2, 83.6767
112, 3, 103.3236
112, 4, 10.8608
112, 5, 34.4689
112, 6, 53.0227
112, 7, 20.3523
113, 0, 19.6505
113, 1, 34.4414
113, 2, 97.7640
113, 3, 46.1970
113, 4, 83.6108
113, 5, 67.6960
113, 6, 54.6158
113, 7, 107.4111
114, 0, 23.7316
114, 1, 105.3401
114, 2, 75.1498
114, 3, 90.5109
114, 4, 14.1705
114, 5, 43.5308
114, 6, 32.3627
114, 7, 62.2591
115, 0, 36.9104
115, 1, 99.2737
115, 2, 48.1312
115, 3, 13.4125
115, 4, 76.0860
115, 5, 60.0494
115, 6, 27.4364
115, 7, 90.9530
116, 0, 30.7069
116, 1, 14.7636
116, 2, 39.2291
116, 3, 95.0950
116, 4, 85.2006
116, 5, 58.2873
116, 6, 72.8224
116, 7, 108.5776
117, 0, 99.1749
117, 1, 114.7929
117, 2, 25.4006
117, 3, 80.7173
117, 4, 66.3926
117, 5, 54.1377
117, 6, 8.6902
117, 7, 38.8833
118, 0, 14.4659
118, 1, 77.3086
118, 2, 30.2517
118, 3, 68.7737
118, 4, 90.9190
118, 5, 103.0125
118, 6, 40.7855
118, 7, 50.1501
119, 0, 62.2543
119, 1, 25.5470
119, 2, 36.4877
119, 3, 12.2561
119, 4, 50.0796
119, 5, 96.4313
119, 6, 79.8724
119, 7, 112.5065
120, 0, 49.7780
120, 1, 61.8954
120, 2, 28.7391
120, 3, 89.8040
120, 4, 106.3311
120, 5, 40.1495
120, 6, 13.5540
120, 7, 70.7110
121, 0, 64.2005
121, 1, 82.7777
121, 2, 98.4700
121, 3, 109.6496
121, 4, 49.8188
121, 5, 15.1271
121, 6, 31.5518
121, 7, 40.1150
122, 0, 60.4661
122, 1, 99.2242
122, 2, 110.4393
122, 3, 29.5671
122, 4, 84.0493
122, 5, 75.1893
122, 6, 41.6288
122, 7, 13.3216
123, 0, 98.4450
123, 1, 83.5997
123, 2, 67.6661
123, 3, 47.1168
123, 4, 32.9682
123, 5, 59.1544
123, 6, 14.3294
123, 7, 108.1296
124, 0, 105.4677
124, 1, 31.1160
124, 2, 55.6651
124, 3, 64.3867
124, 4, 19.1405
124, 5, 88.5502
124, 6, 78.8004
124, 7, 44.3651
125, 0, 92.0792
125, 1, 78.7156
125, 2, 32.2216
125, 3, 46.9400
125, 4, 20.0654
125, 5, 56.1746
125, 6, 108.8666
125, 7, 70.1312
126, 0, 43.5423
126, 1, 67.3151
126, 2, 91.8559
126, 3, 105.3127
126, 4, 53.1602
126, 5, 12.0008
126, 6, 29.2536
126, 7, 83.3064
127, 0, 103.8575
127, 1, 63.7657
127, 2, 20.0251
127, 3, 32.0490
127, 4, 8.7529
127, 5, 94.2898
127, 6, 50.6997
127, 7, 80.1519
128, 0, 59.2146
128, 1, 42.7704
128, 2, 99.1478
128, 3, 9.7316
128, 4, 84.9140
128, 5, 73.9514
128, 6, 22.6014
128, 7, 34.2815
129, 0, 96.5615
129, 1, 53.0129
129, 2, 14.6683
129, 3, 42.1273
129, 4, 83.4081
129, 5, 68.9008
129, 6, 106.2761
129, 7, 23.1549
130, 0, 51.2354
130, 1, 59.8458
130, 2, 70.8996
130, 3, 41.7128
130, 4, 86.8446
130, 5, 25.2093
130, 6, 13.2290
130, 7, 100.5513
131, 0, 9.4361
131, 1, 66.4405
131, 2, 55.2790
131, 3, 43.2344
131, 4, 27.5080
131, 5, 89.5601
131, 6, 75.0595
131, 7, 106.4304
132, 0, 47.8166
132, 1, 39.5508
132, 2, 21.4410
132, 3, 77.3952
132, 4, 63.1409
132, 5, 106.7381
132, 6, 93.5963
132, 7, 9.6111
133, 0, 89.3169
133, 1, 37.9549
133, 2, 67.9097
133, 3, 103.0810
133, 4, 22.1146
133, 5, 13.4976
133, 6, 56.6347
133, 7, 77.3510
134, 0, 65.0138
134, 1, 76.3261
134, 2, 106.7636
134, 3, 9.5426
134, 4, 36.8250
134, 5, 56.2888
134, 6, 24.4887
134, 7, 90.8986
135, 0, 13.7378
135, 1, 36.4660
135, 2, 84.4820
135, 3, 66.7352
135, 4, 51.8486
135, 5, 103.2166
135, 6, 75.0262
135, 7, 25.5594
136, 0, 36.8832
136, 1, 88.9970
136, 2, 107.9384
136, 3, 64.4790
136, 4, 27.2596
136, 5, 80.2602
136, 6, 15.1463
136, 7, 47.9944
137, 0, 76.4898
137, 1, 49.2568
137, 2, 67.9548
137, 3, 36.0290
137, 4, 24.8063
137, 5, 108.8553
137, 6, 15.1547
137, 7, 92.3967
138, 0, 88.5077
138, 1, 53.0426
138, 2, 31.1163
138, 3, 76.7013
138, 4, 99.8509
138, 5, 62.6789
138, 6, 16.0310
138, 7, 44.4983
139, 0, 24.7720
139, 1, 43.6634
139, 2, 68.9142
139, 3, 15.3218
139, 4, 98.0819
139, 5, 55.6954
139, 6, 81.9151
139, 7, 106.5232
140, 0, 98.3976
140, 1, 14.4405
140, 2, 110.4138
140, 3, 32.3061
140, 4, 22.9371
140, 5, 63.6298
140, 6, 47.2142
140, 7, 82.6879
141, 0, 35.3739
141, 1, 86.4441
141, 2, 24.1541
141, 3, 99.7460
141, 4, 67.8559
141, 5, 14.8321
141, 6, 52.0669
141, 7, 111.7928
142, 0, 13.0379
142, 1, 59.4440
142, 2, 102.4296
142, 3, 24.1122
142, 4, 112.0616
142, 5, 40.6573
142, 6, 75.3051
142, 7, 90.2987
143, 0, 82.5534
143, 1, 73.9454
143, 2, 33.7268
143, 3, 19.1508
143, 4, 64.2186
143, 5, 110.2949
143, 6, 97.9283
143, 7, 50.6187
144, 0, 13.2882
144, 1, 104.3839
144, 2, 36.7826
144, 3, 89.6473
144, 4, 81.3103
144, 5, 47.7325
144, 6, 22.7358
144, 7, 65.6822
145, 0, 40.4485
145, 1, 77.7855
145, 2, 64.9907
145, 3, 54.3127
145, 4, 93.1747
145, 5, 101.4467
145, 6, 9.7205
145, 7, 25.4682
146, 0, 75.6480
146, 1, 105.5888
146, 2, 40.0248
146, 3, 67.3176
146, 4, 16.7244
146, 5, 51.9873
146, 6, 30.5683
146, 7, 94.2841
147, 0, 98.2044
147, 1, 70.4722
147, 2, 83.8475
147, 3, 60.8738
147, 4, 46.1139
147, 5, 27.4830
147, 6, 15.6490
147, 7, 106.6689
148, 0, 47.0853
148, 1, 100.7855
148, 2, 87.1701
148, 3, 25.9392
148, 4, 16.6196
148, 5, 58.3583
148, 6, 68.7611
148, 7, 34.4641
149, 0, 105.5230
149, 1, 78.3690
149, 2, 40.2113
149, 3, 28.2636
149, 4, 12.3443
149, 5, 86.9938
149, 6, 54.1378
149, 7, 68.7604
150, 0, 48.7170
150, 1, 72.4747
150, 2, 33.9563
150, 3, 86.3850
150, 4, 59.4906
150, 5, 103.9037
150, 6, 15.3319
150, 7, 94.5919
151, 0, 55.0365
151, 1, 105.5028
151, 2, 93.5537
151, 3, 34.5521
151, 4, 69.0396
151, 5, 18.6585
151, 6, 84.9454
151, 7, 43.8454
152, 0, 102.8755
152, 1, 50.5393
152, 2, 20.6939
152, 3, 88.3539
152, 4, 36.4739
152, 5, 8.7061
152, 6, 80.4643
152, 7, 64.6507
153, 0, 19.0825
153, 1, 49.1483
153, 2, 63.7512
153, 3, 86.1299
153, 4, 33.1270
153, 5, 97.3597
153, 6, 73.0802
153, 7, 112.9296
154, 0, 49.0369
154, 1, 82.7955
154, 2, 8.3980
154, 3, 64.5582
154, 4, 106.4808
154, 5, 95.5506
154, 6, 24.3442
154, 7, 35.6759
155, 0, 95.9807
155, 1, 56.2432
155, 2, 71.7192
155, 3, 81.1303
155, 4, 40.1915
155, 5, 107.7575
155, 6, 22.2550
155, 7, 8.4799
156, 0, 57.8076
156, 1, 27.8004
156, 2, 104.3421
156, 3, 87.8587
156, 4, 71.9944
156, 5, 37.3289
156, 6, 14.6881
156, 7, 49.2506
157, 0, 104.5609
157, 1, 33.0648
157, 2, 15.0455
157, 3, 83.7005
157, 4, 47.1215
157, 5, 63.2386
157, 6, 75.5487
157, 7, 95.3992
158, 0, 87.9007
158, 1, 15.4395
158, 2, 41.4826
158, 3, 27.0843
158, 4, 77.2794
158, 5, 96.0137
158, 6, 64.6502
158, 7, 55.2402
159, 0, 114.8186
159, 1, 30.3548
159, 2, 18.4740
159, 3, 75.2970
159, 4, 59.0861
