Round, Client Index, Execution Time (s)
93, 2, 37.3385
93, 3, 25.0907
93, 4, 8.4901
94, 0, 47.3334
94, 1, 30.6647
94, 2, 4.6946
94, 3, 19.5244
94, 4, 12.9363
95, 0, 7.3746
95, 1, 51.3719
95, 2, 17.8990
95, 3, 36.3526
95, 4, 47.3184
96, 0, 33.6910
96, 1, 40.2867
96, 2, 58.7475
96, 3, 22.7737
96, 4, 10.6086
97, 0, 26.0182
97, 1, 61.1638
97, 2, 44.5052
97, 3, 8.5139
97, 4, 15.0924
98, 0, 16.8191
98, 1, 38.3365
98, 2, 27.3594
98, 3, 54.9796
98, 4, 12.7878
99, 0, 53.4272
99, 1, 34.6200
99, 2, 42.8771
99, 3, 11.3530
99, 4, 23.5289
100, 0, 6.6043
100, 1, 17.1367
100, 2, 29.4133
100, 3, 25.3757
100, 4, 40.5139
101, 0, 49.4752
101, 1, 19.1064
101, 2, 27.3605
101, 3, 38.8489
101, 4, 42.8885
102, 0, 45.5830
102, 1, 26.8114
102, 2, 56.6996
102, 3, 38.9954
102, 4, 8.3885
103, 0, 40.8977
103, 1, 49.1710
103, 2, 12.1410
103, 3, 29.7433
103, 4, 23.1414
104, 0, 16.8311
104, 1, 58.1952
104, 2, 45.8799
104, 3, 49.9252
104, 4, 35.3435
105, 0, 11.4215
105, 1, 48.7557
105, 2, 38.1786
105, 3, 29.9130
105, 4, 65.3874
106, 0, 44.4520
106, 1, 25.9335
106, 2, 17.6684
106, 3, 55.5736
106, 4, 11.0655
107, 0, 7.1121
107, 1, 48.6393
107, 2, 26.8997
107, 3, 37.5122
107, 4, 15.3674
108, 0, 51.8265
108, 1, 8.6122
108, 2, 47.7861
108, 3, 31.1949
108, 4, 19.6906
109, 0, 17.9013
109, 1, 6.8162
109, 2, 59.1784
109, 3, 46.9280
109, 4, 36.3685
110, 0, 15.8991
110, 1, 4.7995
110, 2, 53.6249
110, 3, 42.6379
110, 4, 34.3580
111, 0, 62.2724
111, 1, 8.9544
111, 2, 21.1402
111, 3, 32.2527
111, 4, 43.7704
112, 0, 32.0960
112, 1, 21.1260
112, 2, 8.9505
112, 3, 48.7067
112, 4, 52.7495
113, 0, 19.7788
113, 1, 55.9493
113, 2, 26.3559
113, 3, 37.4631
113, 4, 11.5402
114, 0, 44.8632
114, 1, 15.4797
114, 2, 8.9145
114, 3, 57.1102
114, 4, 26.3956
115, 0, 49.8510
115, 1, 11.5339
115, 2, 23.7117
115, 3, 38.6996
115, 4, 34.6503
116, 0, 28.0466
116, 1, 53.7213
116, 2, 39.1266
116, 3, 17.1456
116, 4, 43.1650
117, 0, 40.7234
117, 1, 29.6350
117, 2, 13.0403
117, 3, 58.3000
117, 4, 47.3206
118, 0, 4.3062
118, 1, 15.7950
118, 2, 39.0844
118, 3, 55.7191
118, 4, 26.8654
119, 0, 46.2236
119, 1, 54.4835
119, 2, 34.7387
119, 3, 12.2531
119, 4, 16.2881
120, 0, 23.5119
120, 1, 11.3168
120, 2, 63.9918
120, 3, 45.5165
120, 4, 34.0363
121, 0, 30.2707
121, 1, 12.6333
121, 2, 19.2134
121, 3, 45.7729
121, 4, 34.3046
122, 0, 11.1397
122, 1, 34.9039
122, 2, 26.6471
122, 3, 15.1704
122, 4, 41.4991
123, 0, 25.7141
123, 1, 48.3591
123, 2, 36.8333
123, 3, 15.1283
123, 4, 8.5402
124, 0, 57.9154
124, 1, 18.6850
124, 2, 29.2339
124, 3, 35.8395
124, 4, 46.7906
125, 0, 20.8651
125, 1, 12.6295
125, 2, 61.3891
125, 3, 50.4313
125, 4, 31.9547
126, 0, 13.1254
126, 1, 44.8487
126, 2, 55.7990
126, 3, 24.1995
126, 4, 28.2365
127, 0, 41.4441
127, 1, 48.0373
127, 2, 18.6716
127, 3, 30.8676
127, 4, 59.5623
128, 0, 39.5404
128, 1, 27.3120
128, 2, 6.6938
128, 3, 50.4974
128, 4, 23.2616
129, 0, 11.5360
129, 1, 28.1181
129, 2, 38.8337
129, 3, 49.3974
129, 4, 34.7080
130, 0, 11.2986
130, 1, 50.4357
130, 2, 33.7699
130, 3, 22.2652
130, 4, 68.9592
131, 0, 44.3064
131, 1, 40.2636
131, 2, 29.3194
131, 3, 18.2470
131, 4, 11.6713
132, 0, 61.2259
132, 1, 40.5777
132, 2, 11.0803
132, 3, 44.6182
132, 4, 29.4911
133, 0, 38.1932
133, 1, 10.5918
133, 2, 64.9263
133, 3, 56.6598
133, 4, 27.1106
134, 0, 15.6390
134, 1, 9.0635
134, 2, 50.4148
134, 3, 34.1072
134, 4, 38.1559
135, 0, 40.1924
135, 1, 52.4221
135, 2, 59.0277
135, 3, 18.6759
135, 4, 29.2354
136, 0, 44.2320
136, 1, 56.4611
136, 2, 14.7337
136, 3, 25.7916
136, 4, 4.2033
137, 0, 26.3706
137, 1, 38.5708
137, 2, 15.4650
137, 3, 49.1139
137, 4, 4.3553
138, 0, 46.3702
138, 1, 11.3210
138, 2, 19.5652
138, 3, 31.7592
138, 4, 42.3236
139, 0, 41.4871
139, 1, 29.9718
139, 2, 52.0496
139, 3, 11.4600
139, 4, 63.1704
140, 0, 51.0734
140, 1, 30.4793
140, 2, 61.6153
140, 3, 47.0301
140, 4, 12.0929
141, 0, 31.6167
141, 1, 42.7085
141, 2, 25.0305
141, 3, 8.4692
141, 4, 53.2499
142, 0, 22.2094
142, 1, 43.4311
142, 2, 32.8700
142, 3, 11.1036
142, 4, 26.2638
143, 0, 32.1772
143, 1, 28.1376
143, 2, 42.7047
143, 3, 16.6576
143, 4, 50.9443
144, 0, 29.8835
144, 1, 42.1261
144, 2, 46.1744
144, 3, 11.0858
144, 4, 19.3211
145, 0, 22.0155
145, 1, 11.5140
145, 2, 38.2540
145, 3, 34.2032
145, 4, 44.8448
146, 0, 11.5485
146, 1, 28.6938
146, 2, 59.4628
146, 3, 18.1392
146, 4, 47.2241
147, 0, 51.3861
147, 1, 43.1377
147, 2, 21.1227
147, 3, 4.5526
147, 4, 32.2104
148, 0, 56.1339
148, 1, 41.1361
148, 2, 22.6930
148, 3, 52.0848
148, 4, 11.1948
149, 0, 39.7255
149, 1, 10.8131
149, 2, 19.0809
149, 3, 58.2317
149, 4, 35.6866
150, 0, 11.2134
150, 1, 44.6128
150, 2, 61.1736
150, 3, 33.6813
150, 4, 29.6462
151, 0, 55.2805
151, 1, 15.3019
151, 2, 44.7125
151, 3, 26.2564
151, 4, 8.7232
152, 0, 11.0535
152, 1, 41.0395
152, 2, 22.5561
152, 3, 47.6284
152, 4, 58.2091
153, 0, 12.3637
153, 1, 47.2796
153, 2, 24.6640
153, 3, 16.4036
153, 4, 35.7606
154, 0, 11.8908
154, 1, 30.7339
154, 2, 24.1235
154, 3, 60.8630
154, 4, 42.2709
155, 0, 15.3577
155, 1, 23.6240
155, 2, 34.7426
155, 3, 4.7805
155, 4, 53.2890
156, 0, 63.3905
156, 1, 56.7990
156, 2, 16.6871
156, 3, 45.6926
156, 4, 27.2067
157, 0, 8.3609
157, 1, 49.0142
157, 2, 37.4790
157, 3, 65.6634
157, 4, 26.9207
158, 0, 46.0561
158, 1, 29.4312
158, 2, 10.9381
158, 3, 50.1057
158, 4, 58.3726
159, 0, 25.5970
159, 1, 48.0640
159, 2, 6.7309
159, 3, 37.1171
159, 4, 14.9825
160, 0, 49.2769
160, 1, 17.8028
160, 2, 37.0434
160, 3, 26.0585
160, 4, 6.6998
161, 0, 18.7962
161, 1, 29.7983
161, 2, 45.3734
161, 3, 41.3204
161, 4, 57.6092
162, 0, 62.3738
162, 1, 23.2464
162, 2, 12.6831
162, 3, 34.7518
162, 4, 45.7106
163, 0, 10.9376
163, 1, 55.7876
163, 2, 49.1940
163, 3, 30.7150
163, 4, 22.4584
164, 0, 47.3619
164, 1, 58.3380
164, 2, 18.5176
164, 3, 69.8824
164, 4, 30.7182
165, 0, 12.7109
165, 1, 44.9464
165, 2, 40.8960
165, 3, 56.0795
165, 4, 24.2331
166, 0, 40.6468
166, 1, 10.7196
166, 2, 44.6981
166, 3, 17.3112
166, 4, 29.5253
167, 0, 38.3003
167, 1, 18.9363
167, 2, 54.9041
167, 3, 30.0433
167, 4, 58.9343
168, 0, 14.8609
168, 1, 4.2953
168, 2, 40.8295
168, 3, 32.5698
168, 4, 25.9634
169, 0, 43.4739
169, 1, 8.3948
169, 2, 60.6531
169, 3, 50.0847
169, 4, 24.9796
170, 0, 19.1213
170, 1, 67.7404
170, 2, 47.2462
170, 3, 35.7491
170, 4, 59.4683
171, 0, 37.7836
171, 1, 10.9670
171, 2, 29.5042
171, 3, 61.1781
171, 4, 50.0467
172, 0, 11.8472
172, 1, 45.2122
172, 2, 57.4456
172, 3, 20.1042
172, 4, 26.7130
173, 0, 33.8579
173, 1, 23.2890
173, 2, 52.3278
173, 3, 68.9853
173, 4, 11.0449
174, 0, 44.3228
174, 1, 33.3645
174, 2, 60.9694
174, 3, 10.7374
174, 4, 14.7936
175, 0, 11.6653
175, 1, 59.3920
175, 2, 47.1399
175, 3, 30.4777
175, 4, 22.2218
176, 0, 32.4853
176, 1, 10.7425
176, 2, 6.6928
176, 3, 44.7125
176, 4, 21.9052
177, 0, 29.0143
177, 1, 64.6969
177, 2, 17.8960
177, 3, 39.5785
177, 4, 58.0721
178, 0, 21.6201
178, 1, 10.6639
178, 2, 32.7520
178, 3, 36.7971
178, 4, 49.0540
179, 0, 54.4941
179, 1, 16.8049
179, 2, 46.2071
179, 3, 33.9500
179, 4, 27.3543
180, 0, 11.3093
180, 1, 65.3854
180, 2, 40.2124
180, 3, 27.9482
180, 4, 46.8156
181, 0, 20.6882
181, 1, 38.3856
181, 2, 4.1367
181, 3, 56.8244
181, 4, 27.2769
182, 0, 33.3996
182, 1, 37.4505
182, 2, 22.2187
182, 3, 45.7488
182, 4, 11.6620
183, 0, 12.3870
183, 1, 56.8326
183, 2, 20.6168
183, 3, 50.2271
183, 4, 39.1007
184, 0, 60.9763
184, 1, 14.7352
184, 2, 4.2016
184, 3, 49.8476
184, 4, 31.3315
185, 0, 23.2481
185, 1, 40.9681
185, 2, 8.2839
185, 3, 12.3209
185, 4, 29.8415
186, 0, 12.8571
186, 1, 32.0798
186, 2, 50.5791
186, 3, 62.1090
186, 4, 23.8187
187, 0, 6.6126
187, 1, 34.6501
187, 2, 38.6887
187, 3, 57.1945
187, 4, 23.1546
188, 0, 38.5442
188, 1, 8.9894
188, 2, 20.0744
188, 3, 53.5675
188, 4, 49.5172
189, 0, 26.5536
189, 1, 38.7440
189, 2, 49.2896
189, 3, 4.1555
189, 4, 15.0715
190, 0, 12.0563
190, 1, 16.1089
190, 2, 32.7369
190, 3, 52.0953
190, 4, 43.8314
191, 0, 11.1787
191, 1, 49.0879
191, 2, 60.6474
191, 3, 40.8073
191, 4, 22.3019
192, 0, 39.8016
192, 1, 62.6523
192, 2, 50.3934
192, 3, 23.1067
192, 4, 11.5700
193, 0, 32.6801
193, 1, 10.6470
193, 2, 39.2758
193, 3, 47.5166
193, 4, 21.7292
194, 0, 31.7877
194, 1, 51.1844
194, 2, 42.9273
194, 3, 4.2348
194, 4, 15.1826
195, 0, 34.9532
195, 1, 15.5884
195, 2, 11.5466
195, 3, 45.9135
195, 4, 26.6829
196, 0, 52.9210
196, 1, 69.5331
196, 2, 22.9581
196, 3, 41.4248
196, 4, 10.7614
197, 0, 19.2119
197, 1, 27.4757
197, 2, 38.6310
197, 3, 50.8876
197, 4, 61.8547
198, 0, 62.4788
198, 1, 24.2439
198, 2, 12.7144
198, 3, 45.8186
198, 4, 35.2418
199, 0, 67.9503
199, 1, 46.2345
199, 2, 27.6976
199, 3, 16.7282
199, 4, 57.3648
200, 0, 27.8214
200, 1, 51.5377
200, 2, 16.8587
200, 3, 62.1035
200, 4, 39.3143
