Round,ClientIndex,ExecutionTime(s)
48,4,63.417923
48,5,41.770346
49,0,27.342481
49,1,38.072557
49,2,50.108198
49,3,53.672670
49,4,31.438147
49,5,45.117977
50,0,48.845728
50,1,31.586505
50,2,56.337221
50,3,55.333625
50,4,41.025915
50,5,44.154727
51,0,61.370011
51,1,53.976003
51,2,45.865716
51,3,25.851832
51,4,63.866378
51,5,29.688569
52,0,48.812878
52,1,63.725605
52,2,51.844216
52,3,40.658757
52,4,23.904906
52,5,70.654937
53,0,72.218146
53,1,72.081450
53,2,38.165472
53,3,77.869759
53,4,57.628080
53,5,72.460927
54,0,33.178396
54,1,41.957490
54,2,47.862084
54,3,47.163083
54,4,50.947312
54,5,59.305683
55,0,34.991063
55,1,29.759584
55,2,46.275950
55,3,45.289795
55,4,53.492280
55,5,61.298935
56,0,62.747960
56,1,61.565410
56,2,46.020826
56,3,36.066982
56,4,65.544550
56,5,67.520051
57,0,34.838996
57,1,52.569122
57,2,56.795660
57,3,36.529262
57,4,65.605788
57,5,49.778725
58,0,24.108538
58,1,43.634862
58,2,51.814452
58,3,50.412383
58,4,37.073986
58,5,61.400564
59,0,25.010725
59,1,51.840764
59,2,40.540323
59,3,47.661981
59,4,33.879855
59,5,55.425349
60,0,49.754732
60,1,34.317807
60,2,64.104868
60,3,45.243591
60,4,65.233208
60,5,63.272406
61,0,52.126043
61,1,66.615577
61,2,35.351886
61,3,58.623489
61,4,61.443801
61,5,35.190984
62,0,35.171293
62,1,61.590718
62,2,30.589749
62,3,71.937440
62,4,62.532210
62,5,53.166671
63,0,58.788512
63,1,49.858323
63,2,45.765854
63,3,35.246410
63,4,45.271530
63,5,52.371053
64,0,31.934900
64,1,60.152731
64,2,47.000355
64,3,38.358762
64,4,61.070787
64,5,25.948361
65,0,49.751896
65,1,23.576525
65,2,57.865860
65,3,65.731110
65,4,45.589426
65,5,59.862711
66,0,23.948833
66,1,51.434783
66,2,33.022332
66,3,35.248572
66,4,65.669620
66,5,58.236875
67,0,50.220090
67,1,39.080563
67,2,38.379609
67,3,37.926032
67,4,46.968249
67,5,61.855747
68,0,34.509753
68,1,32.995605
68,2,52.031392
68,3,47.129171
68,4,31.217230
68,5,55.234485
69,0,46.251098
69,1,40.153502
69,2,45.247257
69,3,42.129137
69,4,26.003186
69,5,48.465428
70,0,52.507492
70,1,38.042089
70,2,46.602875
70,3,36.838071
70,4,34.452833
70,5,47.843541
71,0,62.677584
71,1,42.469142
71,2,28.981765
71,3,69.012412
71,4,54.748704
71,5,68.622343
72,0,61.706630
72,1,47.333747
72,2,63.783575
72,3,31.598212
72,4,66.236620
72,5,73.089877
73,0,25.021912
73,1,49.885332
73,2,38.926158
73,3,47.202375
73,4,35.347635
73,5,39.842881
74,0,24.035775
74,1,35.510544
74,2,28.299376
74,3,65.091622
74,4,63.760665
74,5,61.622701
75,0,31.887947
75,1,55.745793
75,2,34.369816
75,3,62.932674
75,4,57.444412
75,5,45.381160
76,0,31.352421
76,1,64.383505
76,2,67.415260
76,3,29.951858
76,4,50.179063
76,5,55.993111
77,0,66.741960
77,1,67.937175
77,2,71.928895
77,3,54.091471
77,4,72.955005
77,5,61.728255
78,0,58.054765
78,1,37.544565
78,2,54.070646
78,3,31.078134
78,4,61.298530
78,5,63.156399
79,0,73.215498
79,1,75.212478
79,2,75.542134
79,3,49.470524
79,4,66.933953
79,5,62.208532
80,0,52.426345
80,1,26.220213
80,2,55.317834
80,3,31.558510
80,4,35.251925
80,5,46.640362
81,0,34.786072
81,1,49.117116
81,2,40.566649
81,3,42.733576
81,4,35.461457
81,5,53.697017
82,0,72.899152
82,1,75.068925
82,2,30.145888
82,3,58.918279
82,4,55.904422
82,5,75.823544
83,0,42.998497
83,1,47.262463
83,2,41.925769
83,3,33.440036
83,4,28.994273
83,5,59.214054
84,0,60.744283
84,1,35.573919
84,2,58.657839
84,3,40.447604
84,4,23.794294
84,5,64.045968
85,0,30.932385
85,1,65.168336
85,2,42.872639
85,3,68.752409
85,4,29.943083
85,5,66.946856
86,0,37.527505
86,1,52.600556
86,2,47.875719
86,3,61.051016
86,4,58.000495
86,5,47.893824
87,0,28.546538
87,1,40.492878
87,2,42.720046
87,3,47.993689
87,4,57.288770
87,5,30.033378
88,0,40.916176
88,1,47.790354
88,2,43.896561
88,3,55.735488
88,4,30.793479
88,5,49.387962
89,0,34.091067
89,1,43.571141
89,2,60.092792
89,3,59.663603
89,4,48.208951
89,5,29.267975
90,0,49.403805
90,1,35.505424
90,2,55.275418
90,3,54.766820
90,4,23.378508
90,5,47.546129
91,0,44.247586
91,1,26.385978
91,2,41.409168
91,3,40.968021
91,4,55.582556
91,5,39.826047
92,0,51.052400
92,1,35.333930
92,2,43.548605
92,3,55.246454
92,4,23.394833
92,5,54.481326
93,0,62.513161
93,1,59.136734
93,2,35.678778
93,3,32.578979
93,4,63.200548
93,5,70.069451
94,0,69.924715
94,1,53.881792
94,2,57.975777
94,3,64.153126
94,4,74.481852
94,5,52.531714
95,0,37.391095
95,1,73.726606
95,2,62.625386
95,3,64.895859
95,4,52.929130
95,5,65.542726
96,0,46.582948
96,1,25.966059
96,2,56.027880
96,3,61.347269
96,4,62.756092
96,5,33.709020
97,0,35.378695
97,1,41.969110
97,2,41.836792
97,3,49.949981
97,4,30.382394
97,5,58.800732
98,0,58.255074
98,1,51.345576
98,2,54.281076
98,3,47.108166
98,4,28.491229
98,5,57.933752
99,0,60.106522
99,1,42.703842
99,2,37.123854
99,3,42.836381
99,4,61.724516
99,5,33.113750
100,0,53.219976
100,1,36.336657
100,2,34.293550
100,3,44.807620
100,4,28.848271
100,5,62.010787
101,0,48.208098
101,1,40.702735
101,2,25.588284
101,3,43.589799
101,4,23.539391
101,5,47.267541
102,0,24.002425
102,1,31.827708
102,2,38.607039
102,3,53.477899
102,4,59.082982
102,5,37.552292
103,0,54.492405
103,1,63.552221
103,2,41.605823
103,3,44.692257
103,4,54.714102
103,5,61.939980
104,0,37.084366
104,1,47.059300
104,2,48.222602
104,3,63.671268
104,4,55.739465
104,5,55.745895
105,0,55.535917
105,1,65.052798
105,2,33.854233
105,3,52.505339
105,4,32.303616
105,5,56.571467
106,0,31.857512
106,1,23.332445
106,2,62.163588
106,3,57.841810
106,4,44.926812
106,5,33.099948
107,0,23.480376
107,1,55.442923
107,2,46.303053
107,3,44.026653
107,4,37.753956
107,5,51.352860
108,0,23.461492
108,1,34.259411
108,2,46.152653
108,3,37.860714
108,4,56.279927
108,5,31.162066
109,0,61.096488
109,1,32.611408
109,2,37.221906
109,3,59.398565
109,4,36.773571
109,5,67.493488
110,0,35.289884
110,1,60.522891
110,2,29.687526
110,3,55.457052
110,4,23.785748
110,5,62.287134
111,0,31.056354
111,1,40.238218
111,2,47.169632
111,3,64.439494
111,4,36.878878
111,5,64.524363
112,0,29.945615
112,1,51.126326
112,2,28.750161
112,3,57.438632
112,4,57.113804
112,5,49.991659
113,0,66.752234
113,1,58.605798
113,2,66.789081
113,3,44.279880
113,4,35.976937
113,5,37.519994
114,0,48.599433
114,1,62.391052
114,2,47.372282
114,3,47.726705
114,4,37.614785
114,5,68.299923
115,0,40.884541
115,1,72.691926
115,2,30.806026
115,3,45.821780
115,4,53.310806
115,5,67.616969
116,0,33.869170
116,1,57.937279
116,2,52.382349
116,3,60.891813
116,4,44.002215
116,5,54.765561
117,0,36.707330
117,1,56.371148
117,2,58.113028
117,3,66.795240
117,4,35.757985
117,5,29.784892
118,0,60.247859
118,1,38.753251
118,2,25.537475
118,3,48.721563
118,4,51.108507
118,5,62.140079
119,0,37.384111
119,1,36.949025
119,2,44.743337
119,3,64.654117
119,4,55.250553
119,5,45.653691
120,0,40.513855
120,1,47.667333
120,2,64.402179
120,3,36.261014
120,4,34.264063
120,5,58.691873
121,0,60.198049
121,1,46.809825
121,2,54.338954
121,3,33.784767
121,4,61.249982
121,5,56.743577
122,0,36.534848
122,1,53.019476
122,2,28.254497
122,3,53.990380
122,4,33.804211
122,5,34.405100
123,0,47.119759
123,1,29.488530
123,2,41.525194
123,3,36.483981
123,4,42.348917
123,5,54.265049
124,0,33.340838
124,1,33.054775
124,2,58.215331
124,3,47.699076
124,4,39.459695
124,5,56.081440
125,0,36.508358
125,1,22.761863
125,2,38.222310
125,3,61.668492
125,4,54.290859
125,5,40.097804
126,0,59.512154
126,1,25.882428
126,2,57.065772
126,3,50.724825
126,4,46.163961
126,5,53.529632
127,0,47.912462
127,1,42.706023
127,2,41.112392
127,3,57.412737
127,4,29.439887
127,5,29.350591
128,0,57.664944
128,1,35.376143
128,2,57.340220
128,3,55.206979
128,4,25.206943
128,5,47.661225
129,0,26.301068
129,1,56.804191
129,2,48.892299
129,3,41.800796
129,4,50.242438
129,5,47.770448
130,0,24.387425
130,1,34.195703
130,2,55.012153
130,3,46.851990
130,4,53.420626
130,5,51.037981
131,0,50.837934
131,1,72.805887
131,2,56.703699
131,3,59.245914
131,4,76.519575
131,5,30.944057
132,0,22.738204
132,1,51.320363
132,2,47.081092
132,3,39.256435
132,4,40.777915
132,5,45.546932
133,0,58.891899
133,1,39.819860
133,2,59.418258
133,3,48.780681
133,4,56.726032
133,5,26.551852
134,0,32.742529
134,1,40.291945
134,2,47.049918
134,3,60.195753
134,4,33.991897
134,5,51.308713
135,0,33.533301
135,1,51.750288
135,2,29.832672
135,3,74.032692
135,4,56.038558
135,5,69.001137
136,0,28.491549
136,1,51.692701
136,2,33.832445
136,3,57.471984
136,4,48.167245
136,5,50.619495
137,0,57.909935
137,1,33.710845
137,2,42.570048
137,3,48.643876
137,4,33.465245
137,5,62.180301
138,0,60.998193
138,1,24.107816
138,2,60.536227
138,3,53.660229
138,4,40.167941
138,5,39.889488
139,0,34.254306
139,1,39.055372
139,2,55.717252
139,3,48.864734
139,4,44.772394
139,5,26.537912
140,0,31.972750
140,1,24.204715
140,2,36.602050
140,3,47.897577
140,4,51.850132
140,5,27.832836
141,0,52.600790
141,1,35.223089
141,2,26.163230
141,3,43.653541
141,4,40.681477
141,5,51.524270
142,0,37.766881
142,1,54.456314
142,2,46.248941
142,3,45.713567
142,4,64.267945
142,5,47.284005
143,0,27.348228
143,1,62.107477
143,2,61.349536
143,3,48.946835
143,4,37.764618
143,5,67.683833
144,0,40.145272
144,1,58.501844
144,2,57.239443
144,3,59.303255
144,4,48.299073
144,5,69.701181
145,0,39.356540
145,1,45.209144
145,2,37.196349
145,3,54.146574
145,4,63.733615
145,5,46.487986
146,0,35.974422
146,1,35.395941
146,2,67.743271
146,3,74.737225
146,4,30.533453
146,5,72.850253
147,0,37.602340
147,1,39.323113
147,2,26.006540
147,3,68.522453
147,4,72.721459
147,5,74.829313
148,0,53.992086
148,1,39.271819
148,2,38.127535
148,3,44.069897
148,4,58.401136
148,5,59.503084
149,0,29.385497
149,1,59.438338
149,2,52.010786
149,3,32.522001
149,4,56.289994
149,5,46.810390
150,0,35.735863
150,1,56.926757
150,2,47.515398
150,3,63.610353
150,4,60.178906
150,5,51.997347
151,0,71.183250
151,1,78.060946
151,2,51.897609
151,3,32.809029
151,4,73.529321
151,5,78.343683
152,0,37.352061
152,1,38.972834
152,2,64.563610
152,3,69.263774
152,4,51.978736
152,5,40.355067
153,0,25.272436
153,1,54.406091
153,2,56.052162
153,3,35.675605
153,4,62.057065
153,5,57.334886
154,0,24.621977
154,1,42.127948
154,2,44.865274
154,3,52.587934
154,4,52.372519
154,5,34.343699
155,0,36.287592
155,1,35.347329
155,2,61.608568
155,3,38.108642
155,4,67.330400
155,5,64.253348
156,0,40.250901
156,1,66.536101
156,2,67.523470
156,3,45.830926
156,4,40.740604
156,5,62.939818
157,0,34.709613
157,1,70.096960
157,2,80.095125
157,3,79.046709
157,4,31.957904
157,5,60.209871
158,0,61.367277
158,1,54.426372
158,2,50.438305
158,3,40.141000
158,4,56.891332
158,5,52.305148
159,0,37.268351
159,1,56.957830
159,2,35.912827
159,3,36.864363
159,4,48.613720
159,5,24.019344
160,0,64.156208
160,1,69.263098
160,2,39.894948
160,3,39.995166
160,4,77.189108
160,5,49.554114
161,0,53.519171
161,1,69.887788
161,2,68.436496
161,3,32.371288
161,4,62.215041
161,5,66.445719
162,0,32.907799
162,1,62.628485
162,2,47.498850
162,3,72.105178
162,4,50.839391
162,5,55.714698
163,0,61.745336
163,1,50.122267
163,2,68.056590
163,3,43.088318
163,4,53.299527
163,5,57.122774
164,0,36.603831
164,1,64.373829
164,2,35.905299
164,3,62.247297
164,4,23.855896
164,5,56.293881
165,0,54.421236
165,1,34.029068
165,2,65.612728
165,3,61.182967
165,4,60.053464
165,5,59.818406
166,0,54.055126
166,1,46.520872
166,2,61.141522
166,3,52.070497
166,4,37.482875
166,5,38.596699
167,0,58.894395
167,1,38.838622
167,2,23.938569
167,3,63.622951
167,4,62.975319
167,5,41.353177
168,0,30.915843
168,1,30.802316
168,2,63.758757
168,3,39.060088
168,4,57.397865
168,5,54.674865
169,0,58.506709
169,1,34.491434
169,2,43.977493
169,3,56.691145
169,4,48.879898
169,5,45.705644
170,0,23.650848
170,1,58.040249
170,2,62.039121
170,3,31.983783
170,4,44.956868
170,5,37.817010
171,0,34.456259
171,1,52.624600
171,2,40.099185
171,3,72.492798
171,4,42.756824
171,5,67.816484
172,0,33.976099
172,1,28.836027
172,2,48.602891
172,3,59.608114
172,4,40.913964
172,5,60.212404
173,0,60.174585
173,1,32.145322
173,2,49.331298
173,3,41.847030
173,4,27.138327
173,5,67.696302
174,0,60.873940
174,1,63.781072
174,2,47.105309
174,3,51.167842
174,4,33.914935
174,5,63.339008
175,0,61.412236
175,1,63.731765
175,2,69.590058
175,3,70.922757
175,4,62.995290
175,5,32.961939
176,0,25.521698
176,1,42.733267
176,2,64.530845
176,3,44.649460
176,4,46.657259
176,5,53.065066
177,0,33.932604
177,1,43.925213
177,2,54.962022
177,3,45.967859
177,4,55.647193
177,5,66.239126
178,0,51.311700
178,1,31.800471
178,2,50.842512
178,3,58.464698
178,4,57.631918
178,5,54.303555
179,0,40.717758
179,1,50.052399
179,2,54.701948
179,3,54.889482
179,4,35.576135
179,5,53.869534
180,0,39.293067
180,1,52.340996
180,2,43.090092
180,3,56.536132
180,4,25.116513
180,5,62.913434
181,0,67.191864
181,1,39.762969
181,2,75.721975
181,3,32.878565
181,4,64.947264
181,5,73.119872
182,0,31.052536
182,1,34.024079
182,2,50.953275
182,3,26.687911
182,4,63.334889
182,5,55.788228
183,0,25.487879
183,1,55.615242
183,2,27.904230
183,3,56.022757
183,4,40.804437
183,5,62.148863
184,0,68.989961
184,1,36.117733
184,2,60.216235
184,3,65.092960
184,4,67.920697
184,5,47.833437
185,0,33.329808
185,1,35.922596
185,2,55.789378
185,3,48.894667
185,4,53.190856
185,5,34.867486
186,0,61.672745
186,1,53.462695
186,2,55.143324
186,3,36.936793
186,4,61.907919
186,5,49.441673
187,0,38.200596
187,1,48.738143
187,2,56.023402
187,3,47.416435
187,4,50.618066
187,5,53.603440
188,0,29.008902
188,1,48.355816
188,2,40.437331
188,3,49.089436
188,4,46.806806
188,5,33.043698
189,0,54.177293
189,1,33.418921
189,2,48.655747
189,3,61.161395
189,4,67.762998
189,5,66.549535
190,0,57.669790
190,1,49.068709
190,2,28.421876
190,3,55.397542
190,4,50.002710
190,5,34.537138
191,0,28.227572
191,1,71.955597
191,2,65.275173
191,3,47.528982
191,4,70.375707
191,5,24.056998
192,0,34.229656
192,1,37.383270
192,2,37.016963
192,3,41.598975
192,4,48.801005
192,5,53.531031
193,0,59.123848
193,1,25.283478
193,2,34.106437
193,3,47.610360
193,4,56.769177
193,5,55.577842
194,0,58.474671
194,1,33.111577
194,2,51.025725
194,3,55.998920
194,4,57.685955
194,5,23.718727
195,0,24.304791
195,1,64.668691
195,2,49.635354
195,3,50.265933
195,4,65.078692
195,5,31.520478
196,0,23.987621
196,1,44.273817
196,2,40.010892
196,3,35.263956
196,4,40.115664
196,5,51.803288
197,0,29.539055
197,1,36.523180
197,2,71.507184
197,3,68.825654
197,4,35.789500
197,5,71.579353
198,0,45.644267
198,1,33.505011
198,2,29.489672
198,3,71.295598
198,4,73.624938
198,5,73.801267
199,0,56.605064
199,1,35.094836
199,2,23.601076
199,3,38.576441
199,4,54.140542
199,5,45.624075
200,0,30.833735
200,1,35.731214
200,2,36.273667
200,3,53.882638
200,4,61.476088
200,5,51.602542
