Round, Client Index, Execution Time (s)
35, 2, 4.6852
35, 3, 31.3516
35, 4, 39.3200
36, 0, 28.5104
36, 1, 3.9404
36, 2, 13.7471
36, 3, 20.5674
36, 4, 7.5038
37, 0, 31.6651
37, 1, 18.3669
37, 2, 39.4668
37, 3, 6.2391
37, 4, 28.0954
38, 0, 19.6948
38, 1, 38.8360
38, 2, 31.0269
38, 3, 9.9169
38, 4, 16.1407
39, 0, 29.2727
39, 1, 41.4418
39, 2, 25.9776
39, 3, 6.4084
39, 4, 14.7494
40, 0, 30.7093
40, 1, 39.0730
40, 2, 3.8309
40, 3, 23.8963
40, 4, 15.9563
41, 0, 25.6307
41, 1, 33.4218
41, 2, 40.2382
41, 3, 6.3925
41, 4, 14.3206
42, 0, 44.9460
42, 1, 7.2307
42, 2, 16.9884
42, 3, 36.9775
42, 4, 24.8097
43, 0, 25.7178
43, 1, 15.9476
43, 2, 37.0374
43, 3, 40.6126
43, 4, 12.6188
44, 0, 19.3894
44, 1, 26.2215
44, 2, 9.6584
44, 3, 29.7936
44, 4, 6.3495
45, 0, 31.3749
45, 1, 7.9331
45, 2, 19.2380
45, 3, 46.0080
45, 4, 37.6365
46, 0, 20.1494
46, 1, 8.0050
46, 2, 41.8656
46, 3, 23.7164
46, 4, 30.5367
47, 0, 34.6307
47, 1, 28.3828
47, 2, 37.9467
47, 3, 18.6560
47, 4, 7.3657
48, 0, 32.1240
48, 1, 12.7982
48, 2, 41.8849
48, 3, 48.1508
48, 4, 24.1407
49, 0, 32.8652
49, 1, 29.5362
49, 2, 19.7860
49, 3, 8.4382
49, 4, 36.4441
50, 0, 11.1483
50, 1, 40.9146
50, 2, 3.3773
50, 3, 22.4867
50, 4, 34.6487
51, 0, 19.8630
51, 1, 47.5463
51, 2, 27.8195
51, 3, 39.1540
51, 4, 12.1118
52, 0, 32.7679
52, 1, 21.2201
52, 2, 9.9454
52, 3, 41.1520
52, 4, 29.1906
53, 0, 3.9504
53, 1, 11.8825
53, 2, 19.6328
53, 3, 25.8438
53, 4, 37.9822
54, 0, 6.9712
54, 1, 36.3081
54, 2, 18.2236
54, 3, 26.5853
54, 4, 14.9092
55, 0, 30.5534
55, 1, 38.5151
55, 2, 7.0816
55, 3, 42.0892
55, 4, 18.4034
56, 0, 29.0904
56, 1, 25.7655
56, 2, 19.4909
56, 3, 32.6649
56, 4, 11.6794
57, 0, 41.7068
57, 1, 35.4405
57, 2, 7.8568
57, 3, 19.1102
57, 4, 27.0569
58, 0, 12.7004
58, 1, 24.6178
58, 2, 30.8635
58, 3, 38.8285
58, 4, 21.0538
59, 0, 33.6785
59, 1, 50.0164
59, 2, 11.8028
59, 3, 21.5320
59, 4, 42.0598
60, 0, 16.5687
60, 1, 38.9819
60, 2, 24.3712
60, 3, 35.6583
60, 4, 6.8168
61, 0, 29.4915
61, 1, 40.7652
61, 2, 18.4033
61, 3, 21.7104
61, 4, 6.3092
62, 0, 33.7689
62, 1, 12.2784
62, 2, 41.7232
62, 3, 25.3809
62, 4, 19.1120
63, 0, 14.9889
63, 1, 11.4052
63, 2, 21.8265
63, 3, 37.3110
63, 4, 33.9849
64, 0, 16.7097
64, 1, 28.6447
64, 2, 9.8941
64, 3, 6.5770
64, 4, 20.2697
65, 0, 26.6772
65, 1, 18.8911
65, 2, 12.0839
65, 3, 3.7250
65, 4, 38.8244
66, 0, 38.3114
66, 1, 12.2216
66, 2, 44.5607
66, 3, 20.1756
66, 4, 26.9972
67, 0, 36.3916
67, 1, 18.2917
67, 2, 9.9030
67, 3, 33.0685
67, 4, 25.1158
68, 0, 36.1268
68, 1, 39.6783
68, 2, 17.8398
68, 3, 9.9191
68, 4, 29.9049
69, 0, 31.2514
69, 1, 12.3480
69, 2, 20.0638
69, 3, 27.9531
69, 4, 37.9906
70, 0, 32.7359
70, 1, 23.1195
70, 2, 7.5681
70, 3, 39.4750
70, 4, 15.4198
71, 0, 42.1941
71, 1, 32.5686
71, 2, 12.2961
71, 3, 8.7602
71, 4, 24.3068
72, 0, 29.2779
72, 1, 3.5047
72, 2, 10.2447
72, 3, 21.4216
72, 4, 35.4476
73, 0, 11.2680
73, 1, 25.3454
73, 2, 35.3869
73, 3, 19.1441
73, 4, 28.6286
74, 0, 29.5101
74, 1, 21.8051
74, 2, 3.9430
74, 3, 37.3770
74, 4, 15.0905
75, 0, 33.4745
75, 1, 11.1390
75, 2, 26.7759
75, 3, 7.8820
75, 4, 17.2538
76, 0, 14.5124
76, 1, 7.8094
76, 2, 24.0840
76, 3, 30.2157
76, 4, 33.4687
77, 0, 38.6354
77, 1, 29.0965
77, 2, 11.4178
77, 3, 21.3200
77, 4, 18.0728
78, 0, 21.8307
78, 1, 25.3068
78, 2, 14.2336
78, 3, 8.1339
78, 4, 31.9772
79, 0, 11.2279
79, 1, 20.7551
79, 2, 28.3711
79, 3, 36.5433
79, 4, 7.9856
80, 0, 38.0016
80, 1, 8.8979
80, 2, 30.3815
80, 3, 20.7776
80, 4, 26.8934
81, 0, 33.2502
81, 1, 23.6377
81, 2, 8.7947
81, 3, 16.9596
81, 4, 27.1277
82, 0, 3.6019
82, 1, 16.3618
82, 2, 24.5138
82, 3, 9.7046
82, 4, 27.9959
83, 0, 23.2344
83, 1, 12.1566
83, 2, 8.6603
83, 3, 35.1035
83, 4, 43.2934
84, 0, 19.6295
84, 1, 11.8383
84, 2, 31.0664
84, 3, 42.9259
84, 4, 27.8231
85, 0, 9.8515
85, 1, 16.5155
85, 2, 33.6606
85, 3, 24.2904
85, 4, 27.5393
86, 0, 28.8200
86, 1, 4.2655
86, 2, 17.0016
86, 3, 7.5045
86, 4, 39.8605
87, 0, 18.8541
87, 1, 34.7931
87, 2, 42.4141
87, 3, 12.1961
87, 4, 27.0317
88, 0, 28.6443
88, 1, 20.4647
88, 2, 9.4133
88, 3, 6.1736
88, 4, 38.1529
89, 0, 43.8364
89, 1, 29.3787
89, 2, 10.1121
89, 3, 18.3103
89, 4, 36.0494
90, 0, 20.9647
90, 1, 33.7274
90, 2, 6.6563
90, 3, 30.4856
90, 4, 14.8439
91, 0, 17.3051
91, 1, 34.4382
91, 2, 11.2098
91, 3, 24.9210
91, 4, 3.4598
92, 0, 15.0447
92, 1, 32.9932
92, 2, 3.9433
92, 3, 7.4321
92, 4, 26.8936
93, 0, 11.3966
93, 1, 44.0880
93, 2, 32.8209
93, 3, 23.2868
93, 4, 40.5957
94, 0, 17.1805
94, 1, 6.1206
94, 2, 28.2959
94, 3, 34.9627
94, 4, 24.8064
95, 0, 35.7587
95, 1, 16.4800
95, 2, 39.2566
95, 3, 10.3665
95, 4, 24.6745
96, 0, 13.0298
96, 1, 6.9187
96, 2, 24.8844
96, 3, 37.9092
96, 4, 34.4107
97, 0, 39.1605
97, 1, 18.7706
97, 2, 12.0979
97, 3, 22.0115
97, 4, 33.0433
98, 0, 33.6137
98, 1, 6.8381
98, 2, 26.8856
98, 3, 30.1277
98, 4, 18.7092
99, 0, 19.3082
99, 1, 9.6921
99, 2, 15.8087
99, 3, 22.5555
99, 4, 30.3347
